customerID,signup_date,signup_cohort,plan,billing_cycle,mrr,lifetime_months,is_churned,num_addons,sso_enabled,cloud_backup,device_mgmt,priority_support,video_collab,media_library,acquisition_channel,cac,ltv_observed,ltv_estimated,ltv_cac_ratio,payback_months,gender,SeniorCitizen
9065-ZCPQX,2019-01-13,2019-01,Professional,2-Year,78.85,72,0,5,1,1,1,1,0,1,Content,213.8,5763.15,6345.96,29.68,2.7,Male,0
5997-OPVFA,2019-01-13,2019-01,Business,2-Year,89.05,72,0,6,1,1,1,1,1,1,Paid Search,540.35,6254.45,7144.27,13.22,6.1,Male,0
9919-FZDED,2019-01-13,2019-01,Business,2-Year,84.1,72,0,5,1,1,1,0,1,1,Paid Social,426.9,5981.65,6822.01,15.98,5.1,Male,1
8125-QPFJD,2019-01-13,2019-01,Business,2-Year,84.9,72,0,5,1,0,1,1,1,1,Organic Search,221.49,6065.3,6913.65,31.21,2.6,Female,0
2234-EOFPT,2019-01-13,2019-01,Professional,2-Year,79.35,72,0,5,1,1,0,1,1,1,Paid Social,640.52,5753.25,6339.76,9.9,8.1,Male,0
5456-ITGIC,2019-01-13,2019-01,Professional,2-Year,64.45,72,0,6,1,1,1,1,1,1,Content,227.14,4641.1,5117.48,22.53,3.5,Male,1
0164-APGRB,2019-01-13,2019-01,Business,2-Year,114.9,72,0,6,1,1,1,1,1,1,Partnerships,472.77,8496.7,9644.83,20.4,4.1,Female,0
2419-FSORS,2019-01-13,2019-01,Business,2-Year,108.4,72,0,5,0,1,1,1,1,1,Organic Search,193.83,7719.5,8802.68,45.41,1.8,Male,0
0017-IUDMW,2019-01-14,2019-01,Business,2-Year,116.8,72,0,6,1,1,1,1,1,1,Partnerships,806.93,8456.75,9623.86,11.93,6.9,Female,0
6519-ZHPXP,2019-01-14,2019-01,Business,2-Year,108.3,72,0,6,1,1,1,1,1,1,Paid Search,551.07,7679.65,8761.83,15.9,5.1,Female,0
2121-JAFOM,2019-01-14,2019-01,Business,2-Year,115.55,72,0,6,1,1,1,1,1,1,Content,304.18,8312.4,9467.02,31.12,2.6,Female,0
8265-HKSOW,2019-01-14,2019-01,Business,2-Year,107.45,72,0,5,1,1,1,1,0,1,Paid Social,532.45,7658.3,8731.98,16.4,5.0,Female,0
7010-BRBUU,2019-01-14,2019-01,Starter,2-Year,24.1,72,0,0,0,0,0,0,0,0,Paid Social,476.86,1734.65,2231.59,4.68,19.8,Male,0
2251-PYLPB,2019-01-14,2019-01,Professional,2-Year,79.55,72,0,5,1,1,1,1,0,1,Paid Search,592.16,5810.9,6398.89,10.81,7.4,Male,0
3108-PCCGG,2019-01-14,2019-01,Business,2-Year,84.45,72,0,5,1,1,1,0,1,1,Partnerships,647.35,5899.85,6743.71,10.42,7.7,Male,1
8107-RZLNV,2019-01-14,2019-01,Business,2-Year,106.3,72,0,4,0,1,1,0,1,1,Organic Search,161.76,7565.35,8627.54,53.34,1.5,Male,0
1841-YSJGV,2019-01-14,2019-01,Business,2-Year,109.95,72,0,5,1,1,0,1,1,1,Paid Search,343.45,7852.4,8951.06,26.06,3.1,Male,0
9848-JQJTX,2019-01-14,2019-01,Business,2-Year,100.9,72,0,4,0,1,1,0,1,1,Paid Search,362.05,7459.05,8467.28,23.39,3.6,Male,0
7602-MVRMB,2019-01-14,2019-01,Business,2-Year,110.45,72,0,5,1,0,1,1,1,1,Referral,358.96,8058.85,9162.51,25.53,3.2,Female,0
6479-VDGRK,2019-01-14,2019-01,Business,2-Year,85.3,72,0,6,1,1,1,1,1,1,Paid Social,428.39,6129.2,6981.55,16.3,5.0,Female,0
5183-KLYEM,2019-01-14,2019-01,Business,2-Year,112.75,72,0,6,1,1,1,1,1,1,Organic Search,188.99,8192.6,9319.24,49.31,1.7,Female,0
7569-NMZYQ,2019-01-14,2019-01,Business,2-Year,118.75,72,0,6,1,1,1,1,1,1,Paid Social,719.77,8672.45,9859.05,13.7,6.1,Female,0
0744-BIKKF,2019-01-14,2019-01,Business,2-Year,86.65,72,0,6,1,1,1,1,1,1,Referral,279.66,6224.8,7090.64,25.35,3.2,Male,0
0402-OAMEN,2019-01-14,2019-01,Starter,2-Year,24.45,72,0,0,0,0,0,0,0,0,Organic Search,132.71,1709.1,2213.26,16.68,5.4,Female,0
7564-GHCVB,2019-01-14,2019-01,Professional,2-Year,79.05,72,0,1,1,0,0,0,0,0,Paid Social,575.51,5730.7,6314.99,10.97,7.3,Female,0
0795-XCCTE,2019-01-14,2019-01,Starter,2-Year,25.4,72,0,0,0,0,0,0,0,0,Paid Social,607.76,1809.35,2333.1,3.84,23.9,Male,1
0336-KXKFK,2019-01-14,2019-01,Professional,2-Year,61.2,72,0,5,1,0,1,1,1,1,Organic Search,164.51,4390.25,4842.6,29.44,2.7,Male,0
9924-JPRMC,2019-01-15,2019-01,Business,2-Year,118.2,72,0,6,1,1,1,1,1,1,Partnerships,659.25,8547.15,9728.25,14.76,5.6,Male,0
9880-TDQAC,2019-01-15,2019-01,Professional,2-Year,60.0,72,0,5,0,1,1,1,1,1,Organic Search,162.55,4264.0,4707.49,28.96,2.7,Female,0
5334-AFQJB,2019-01-15,2019-01,Starter,2-Year,25.1,72,0,0,0,0,0,0,0,0,Paid Social,376.77,1789.9,2307.46,6.12,15.0,Male,1
1227-UDMZR,2019-01-15,2019-01,Business,2-Year,91.15,72,0,6,1,1,1,1,1,1,Referral,281.74,6637.9,7548.71,26.79,3.1,Female,0
9031-ZVQPT,2019-01-15,2019-01,Business,2-Year,108.2,72,0,5,0,1,1,1,1,1,Paid Search,434.94,7840.6,8921.78,20.51,4.0,Male,0
8204-YJCLA,2019-01-15,2019-01,Professional,2-Year,64.8,72,0,6,1,1,1,1,1,1,Organic Search,156.15,4732.35,5211.31,33.37,2.4,Male,1
2824-DXNKN,2019-01-15,2019-01,Professional,2-Year,71.45,72,0,3,1,0,1,0,1,0,Referral,352.58,5025.85,5553.97,15.75,4.9,Female,0
9488-FVZCC,2019-01-16,2019-01,Professional,2-Year,79.5,72,0,5,1,1,1,1,0,1,Organic Search,206.5,5661.7,6249.32,30.26,2.6,Female,0
5275-PMFUT,2019-01-16,2019-01,Professional,2-Year,64.8,72,0,6,1,1,1,1,1,1,Content,160.72,4719.75,5198.71,32.35,2.5,Male,0
7096-ZNBZI,2019-01-16,2019-01,Starter,2-Year,26.45,72,0,0,0,0,0,0,0,0,Referral,330.57,1914.5,2459.9,7.44,12.5,Female,0
4334-HOWRP,2019-01-16,2019-01,Professional,2-Year,64.95,72,0,6,1,1,1,1,1,1,Organic Search,150.25,4546.0,5026.07,33.45,2.3,Male,1
2607-DHDAK,2019-01-16,2019-01,Starter,2-Year,19.8,72,0,0,0,0,0,0,0,0,Organic Search,246.23,1414.65,1822.93,7.4,12.4,Male,0
0784-ZQJZX,2019-01-16,2019-01,Starter,2-Year,19.9,72,0,0,0,0,0,0,0,0,Organic Search,174.04,1529.65,1939.99,11.15,8.7,Male,0
4193-IBKSW,2019-01-16,2019-01,Starter,2-Year,24.75,72,0,0,0,0,0,0,0,0,Partnerships,1042.88,1769.6,2279.95,2.19,42.1,Male,0
2380-DAMQP,2019-01-16,2019-01,Business,2-Year,115.15,72,0,6,1,1,1,1,1,1,Organic Search,94.56,8349.7,9500.32,100.47,0.8,Female,0
4829-ZLJTK,2019-01-16,2019-01,Business,2-Year,112.4,72,0,5,1,1,1,0,1,1,Content,324.76,8046.85,9170.0,28.24,2.9,Female,1
9298-WGMRW,2019-01-16,2019-01,Business,2-Year,115.5,72,0,6,1,1,1,1,1,1,Paid Search,554.82,8312.75,9466.87,17.06,4.8,Female,0
7503-MIOGA,2019-01-16,2019-01,Business,2-Year,89.85,72,0,6,1,1,1,1,1,1,Partnerships,625.74,6697.35,7595.17,12.14,7.0,Female,1
3963-RYFNS,2019-01-16,2019-01,Business,2-Year,116.45,72,0,6,1,1,1,1,1,1,Content,226.79,8013.55,9177.16,40.47,1.9,Female,0
3219-JQRSL,2019-01-16,2019-01,Business,2-Year,89.1,72,0,6,1,1,1,1,1,1,Partnerships,750.94,6352.4,7242.72,9.64,8.4,Female,1
8092-NLTGF,2019-01-16,2019-01,Starter,2-Year,24.75,72,0,0,0,0,0,0,0,0,Partnerships,857.64,1777.6,2287.95,2.67,34.7,Male,0
3258-SYSWS,2019-01-16,2019-01,Business,2-Year,113.8,72,0,6,1,1,1,1,1,1,Referral,339.57,7845.8,8982.94,26.45,3.0,Male,1
9453-PATOS,2019-01-16,2019-01,Business,2-Year,85.1,72,0,6,1,1,1,1,1,1,Organic Search,206.03,6155.4,7005.75,34.0,2.4,Female,0
5663-QBGIS,2019-01-17,2019-01,Business,2-Year,98.35,72,0,3,0,1,0,0,1,1,Organic Search,175.21,6929.4,7912.15,45.16,1.8,Male,1
0401-WDBXM,2019-01-17,2019-01,Business,2-Year,105.55,72,0,4,1,0,1,0,1,1,Content,215.34,7542.25,8596.95,39.92,2.0,Male,0
5038-ETMLM,2019-01-17,2019-01,Business,2-Year,113.65,72,0,6,1,1,1,1,1,1,Partnerships,886.62,8182.75,9318.39,10.51,7.8,Female,0
8197-BFWVU,2019-01-17,2019-01,Business,2-Year,93.25,72,0,6,1,1,1,1,1,1,Partnerships,834.43,6688.95,7620.74,9.13,8.9,Female,0
0853-TWRVK,2019-01-17,2019-01,Business,2-Year,105.6,72,0,5,1,1,1,1,0,1,Paid Search,459.11,7581.5,8636.7,18.81,4.3,Male,0
5766-FTRTS,2019-01-17,2019-01,Business,2-Year,84.45,72,0,6,1,1,1,1,1,1,Organic Search,190.58,6033.1,6876.96,36.08,2.3,Male,0
5954-BDFSG,2019-01-17,2019-01,Business,2-Year,107.5,72,0,4,0,0,1,1,1,1,Organic Search,112.53,7853.7,8927.88,79.34,1.0,Female,0
1293-BSEUN,2019-01-17,2019-01,Starter,2-Year,20.7,72,0,0,0,0,0,0,0,0,Paid Search,533.13,1482.3,1909.14,3.58,25.8,Female,0
9239-GZHZE,2019-01-17,2019-01,Business,2-Year,113.65,72,0,6,1,1,1,1,1,1,Referral,285.01,8124.2,9259.84,32.49,2.5,Female,0
2235-EZAIK,2019-01-17,2019-01,Professional,2-Year,79.2,72,0,5,1,1,1,1,1,0,Paid Search,581.85,5401.9,5987.3,10.29,7.3,Female,0
7169-YWAMK,2019-01-17,2019-01,Professional,2-Year,68.4,72,0,4,1,1,0,1,1,0,Organic Search,179.38,4855.35,5360.92,29.89,2.6,Male,0
6087-YPWHO,2019-01-17,2019-01,Professional,2-Year,68.15,72,0,4,1,1,1,1,0,0,Content,260.96,4808.7,5312.43,20.36,3.8,Male,0
8565-WUXZU,2019-01-17,2019-01,Business,2-Year,84.8,72,0,3,1,1,0,1,0,0,Organic Search,237.05,6141.65,6989.01,29.48,2.8,Male,1
8639-NHQEI,2019-01-18,2019-01,Business,2-Year,95.9,72,0,3,1,1,0,0,1,0,Organic Search,151.28,6954.15,7912.42,52.3,1.6,Female,0
4967-WPNCF,2019-01-18,2019-01,Professional,2-Year,63.7,72,0,6,1,1,1,1,1,1,Organic Search,251.68,4464.8,4935.63,19.61,4.0,Male,0
9242-TKFSV,2019-01-18,2019-01,Professional,2-Year,65.1,72,0,6,1,1,1,1,1,1,Paid Search,407.73,4754.3,5235.48,12.84,6.3,Male,0
8606-CIQUL,2019-01-18,2019-01,Business,2-Year,115.75,72,0,6,1,1,1,1,1,1,Partnerships,980.93,8399.15,9555.77,9.74,8.5,Male,1
2664-XJZNO,2019-01-18,2019-01,Business,2-Year,104.9,72,0,5,1,0,1,1,1,1,Organic Search,241.37,7559.55,8607.75,35.66,2.3,Male,0
6285-FTQBF,2019-01-18,2019-01,Starter,2-Year,25.55,72,0,0,0,0,0,0,0,0,Paid Search,533.67,1867.7,2394.54,4.49,20.9,Male,0
6734-PSBAW,2019-01-18,2019-01,Starter,2-Year,23.55,72,0,0,0,0,0,0,0,0,Paid Social,620.78,1723.95,2209.55,3.56,26.4,Male,0
5214-NLTIT,2019-01-18,2019-01,Business,2-Year,90.8,72,0,2,0,0,1,0,0,1,Partnerships,925.12,6511.8,7419.11,8.02,10.2,Male,0
3831-YCPUO,2019-01-19,2019-01,Business,2-Year,109.5,72,0,6,1,1,1,1,1,1,Partnerships,617.76,7854.9,8949.07,14.49,5.6,Female,0
2569-WGERO,2019-01-19,2019-01,Starter,2-Year,21.15,72,0,0,0,0,0,0,0,0,Organic Search,169.85,1419.4,1855.52,10.92,8.0,Female,0
7115-IRDHS,2019-01-19,2019-01,Starter,2-Year,24.65,72,0,0,0,0,0,0,0,0,Organic Search,151.53,1830.05,2338.34,15.43,6.1,Female,0
6614-FHDBO,2019-01-19,2019-01,Business,2-Year,109.2,72,0,5,0,1,1,1,1,1,Organic Search,172.14,7878.3,8969.47,52.11,1.6,Male,0
5248-RPYWW,2019-01-19,2019-01,Business,2-Year,90.15,72,0,6,1,1,1,1,1,1,Paid Search,528.45,6716.45,7617.26,14.41,5.9,Female,1
2990-IAJSV,2019-01-19,2019-01,Business,2-Year,92.0,72,0,6,1,1,1,1,1,1,Referral,268.3,6632.75,7552.05,28.15,2.9,Male,0
9788-HNGUT,2019-01-19,2019-01,Business,2-Year,116.95,72,0,6,1,1,1,1,1,1,Partnerships,681.7,8594.4,9763.01,14.32,5.8,Male,0
8015-IHCGW,2019-01-19,2019-01,Business,2-Year,115.5,72,0,6,1,1,1,1,1,1,Referral,201.63,8425.15,9579.27,47.51,1.7,Female,0
7399-QHBJS,2019-01-19,2019-01,Professional,2-Year,66.75,72,0,3,1,1,0,1,0,0,Referral,205.85,4760.3,5253.68,25.52,3.1,Female,0
7134-HBPBS,2019-01-19,2019-01,Business,2-Year,108.1,72,0,5,0,1,1,1,1,1,Partnerships,793.26,7774.05,8854.23,11.16,7.3,Female,1
2984-TBYKU,2019-01-19,2019-01,Business,2-Year,104.9,72,0,5,1,1,1,1,0,1,Partnerships,570.84,7732.65,8780.85,15.38,5.4,Male,0
7359-WWYJV,2019-01-19,2019-01,Business,2-Year,114.45,72,0,6,1,1,1,1,1,1,Content,174.48,8375.05,9518.68,54.55,1.5,Male,0
3786-WOVKF,2019-01-19,2019-01,Business,Annual,106.85,72,0,4,1,1,0,0,1,1,Content,284.58,7677.4,8745.09,30.73,2.7,Female,1
4827-DPADN,2019-01-19,2019-01,Business,2-Year,83.3,72,0,5,1,0,1,1,1,1,Paid Social,574.2,6042.7,6875.07,11.97,6.9,Female,0
3976-HXHCE,2019-01-19,2019-01,Starter,2-Year,19.3,72,0,0,0,0,0,0,0,0,Organic Search,90.92,1414.8,1812.77,19.94,4.7,Male,0
3398-GCPMU,2019-01-19,2019-01,Business,2-Year,89.55,72,0,6,1,1,1,1,1,1,Referral,293.41,6448.85,7343.67,25.03,3.3,Female,1
6631-HMANX,2019-01-20,2019-01,Business,2-Year,85.45,72,0,5,0,1,1,1,1,1,Paid Search,481.08,6227.5,7081.35,14.72,5.6,Male,0
8809-RIHDD,2019-01-20,2019-01,Business,2-Year,103.4,72,1,4,0,1,1,0,1,1,Content,232.58,7372.65,7372.65,31.7,2.2,Male,0
5605-XNWEN,2019-01-20,2019-01,Starter,2-Year,25.0,72,0,0,0,0,0,0,0,0,Paid Search,326.27,1802.55,2318.05,7.1,13.1,Male,1
0626-QXNGV,2019-01-20,2019-01,Starter,2-Year,24.15,72,0,0,0,0,0,0,0,0,Paid Search,371.68,1776.45,2274.43,6.12,15.4,Female,0
6859-QNXIQ,2019-01-20,2019-01,Business,2-Year,113.1,72,0,6,1,1,1,1,1,1,Paid Search,623.32,8248.5,9378.64,15.05,5.5,Female,0
8735-SDUFN,2019-01-20,2019-01,Starter,2-Year,24.3,72,0,0,0,0,0,0,0,0,Paid Search,471.33,1778.7,2279.77,4.84,19.4,Female,1
0739-UUAJR,2019-01-20,2019-01,Professional,2-Year,53.8,72,0,4,1,0,1,0,1,1,Paid Search,598.3,3952.45,4350.11,7.27,11.1,Female,0
0769-MURVM,2019-01-20,2019-01,Professional,2-Year,65.7,72,0,6,1,1,1,1,1,1,Organic Search,207.05,4575.35,5060.97,24.44,3.2,Female,0
6728-DKUCO,2019-01-20,2019-01,Business,Annual,104.15,72,0,4,1,1,0,0,1,1,Referral,244.03,7303.05,8343.76,34.19,2.3,Female,0
9481-IEBZY,2019-01-20,2019-01,Business,Monthly,112.9,72,0,6,1,1,1,1,1,1,Referral,156.85,8061.5,9189.64,58.59,1.4,Male,1
3886-CERTZ,2019-01-20,2019-01,Business,Annual,109.25,72,1,5,0,1,1,1,1,1,Content,202.49,8109.8,8109.8,40.05,1.9,Female,0
8580-QVLOC,2019-01-20,2019-01,Business,2-Year,92.45,72,1,6,1,1,1,1,1,1,Referral,303.89,6440.25,6440.25,21.19,3.3,Female,1
6650-BWFRT,2019-01-20,2019-01,Business,2-Year,117.15,72,0,6,1,1,1,1,1,1,Partnerships,892.06,8529.5,9700.11,10.87,7.6,Female,0
9548-ZMVTX,2019-01-20,2019-01,Business,2-Year,90.45,72,0,3,0,1,1,1,0,0,Organic Search,191.77,6565.85,7469.66,38.95,2.1,Male,0
2889-FPWRM,2019-01-20,2019-01,Business,Annual,117.8,72,1,6,1,1,1,1,1,1,Paid Search,436.43,8684.8,8684.8,19.9,3.7,Male,0
5135-GRQJV,2019-01-20,2019-01,Business,2-Year,114.5,72,0,6,1,1,1,1,1,1,Organic Search,119.64,8331.95,9476.08,79.2,1.0,Male,1
3569-JFODW,2019-01-20,2019-01,Business,2-Year,90.95,72,0,6,1,1,1,1,1,1,Referral,327.48,6652.45,7561.26,23.09,3.6,Female,0
1971-DTCZB,2019-01-21,2019-01,Business,2-Year,90.95,72,0,6,1,1,1,1,1,1,Partnerships,905.85,6468.6,7377.41,8.14,10.0,Female,0
3258-ZKPAI,2019-01-21,2019-01,Business,2-Year,116.6,72,0,6,1,1,1,1,1,1,Partnerships,822.65,8337.45,9502.56,11.55,7.1,Male,0
0742-LAFQK,2019-01-21,2019-01,Business,2-Year,99.15,72,0,4,1,1,1,0,0,1,Partnerships,824.63,7422.1,8412.85,10.2,8.3,Male,0
9866-OCCKE,2019-01-21,2019-01,Business,2-Year,109.75,72,0,5,1,0,1,1,1,1,Paid Search,516.52,8075.35,9172.02,17.76,4.7,Female,1
9680-NIAUV,2019-01-21,2019-01,Business,2-Year,109.7,72,0,5,1,1,1,0,1,1,Content,231.48,8129.3,9225.47,39.85,2.1,Female,0
0640-YJTPY,2019-01-21,2019-01,Starter,2-Year,21.0,72,0,0,0,0,0,0,0,0,Paid Social,592.28,1493.75,1926.77,3.25,28.2,Male,0
6115-ZTBFQ,2019-01-21,2019-01,Professional,2-Year,65.5,72,0,6,1,1,1,1,1,1,Content,234.76,4919.7,5403.84,23.02,3.6,Female,0
2266-SJNAT,2019-01-21,2019-01,Business,Annual,109.15,72,0,5,0,1,1,1,1,1,Partnerships,614.33,7789.6,8880.27,14.46,5.6,Female,0
3649-JPUGY,2019-01-21,2019-01,Business,2-Year,88.6,72,0,5,0,1,1,1,1,1,Referral,216.43,6201.95,7087.28,32.75,2.4,Male,0
1820-DJFPH,2019-01-21,2019-01,Starter,2-Year,24.05,72,0,0,0,0,0,0,0,0,Paid Social,455.39,1709.15,2205.06,4.84,18.9,Female,0
2904-GGUAZ,2019-01-21,2019-01,Business,2-Year,84.05,72,0,2,1,1,0,0,0,0,Partnerships,936.57,6052.25,6892.11,7.36,11.1,Female,0
5684-FJVYR,2019-01-21,2019-01,Business,2-Year,90.35,72,0,3,1,1,0,1,0,0,Content,284.11,6563.4,7466.21,26.28,3.1,Female,0
2560-QTSBS,2019-01-21,2019-01,Starter,Annual,23.3,72,0,0,0,0,0,0,0,0,Referral,214.71,1623.15,2103.6,9.8,9.2,Female,0
8853-TZDGH,2019-01-22,2019-01,Business,2-Year,111.6,72,0,5,0,1,1,1,1,1,Paid Social,404.41,8012.75,9127.9,22.57,3.6,Female,0
6656-GULJQ,2019-01-22,2019-01,Business,2-Year,83.55,72,0,5,1,0,1,1,1,1,Paid Search,725.49,6093.3,6928.16,9.55,8.7,Male,0
5884-FBCTL,2019-01-22,2019-01,Starter,2-Year,25.1,72,0,0,0,0,0,0,0,0,Paid Search,366.16,1857.85,2375.41,6.49,14.6,Female,0
9225-BZLNZ,2019-01-22,2019-01,Business,2-Year,85.25,72,0,5,1,1,1,0,1,1,Referral,307.57,6083.1,6934.95,22.55,3.6,Male,0
3084-DOWLE,2019-01-22,2019-01,Business,2-Year,92.0,72,0,6,1,1,1,1,1,1,Partnerships,750.4,6474.4,7393.7,9.85,8.2,Female,0
4723-BEGSG,2019-01-22,2019-01,Business,2-Year,86.65,72,0,5,1,0,1,1,1,1,Organic Search,182.15,6094.25,6960.09,38.21,2.1,Male,0
0794-YVSGE,2019-01-22,2019-01,Starter,2-Year,20.3,72,0,0,0,0,0,0,0,0,Organic Search,185.79,1401.15,1819.74,9.79,9.2,Male,0
2725-TTRIQ,2019-01-22,2019-01,Business,2-Year,84.2,72,0,5,1,0,1,1,1,1,Organic Search,166.69,5986.55,6827.91,40.96,2.0,Female,0
2925-VDZHY,2019-01-22,2019-01,Business,2-Year,88.7,72,0,6,1,1,1,1,1,1,Partnerships,820.19,6501.35,7387.68,9.01,9.2,Male,0
8336-TAVKX,2019-01-22,2019-01,Professional,2-Year,78.45,72,0,5,1,1,1,1,0,1,Paid Social,686.75,5682.25,6262.11,9.12,8.8,Female,1
0464-WJTKO,2019-01-22,2019-01,Starter,2-Year,20.1,72,0,0,0,0,0,0,0,0,Content,112.03,1460.85,1875.31,16.74,5.6,Female,0
7322-OCWHC,2019-01-22,2019-01,Business,2-Year,93.05,72,0,4,1,1,1,1,0,0,Content,282.96,6735.05,7664.84,27.09,3.0,Male,1
0244-LGNFY,2019-01-23,2019-01,Business,2-Year,92.65,72,0,6,1,1,1,1,1,1,Paid Social,425.47,6733.0,7658.8,18.0,4.6,Female,0
8774-GSBUN,2019-01-23,2019-01,Starter,2-Year,25.4,72,0,0,0,0,0,0,0,0,Organic Search,168.82,1797.1,2320.85,13.75,6.6,Male,0
2545-LXYVJ,2019-01-23,2019-01,Starter,2-Year,20.7,72,0,0,0,0,0,0,0,0,Organic Search,168.26,1492.1,1918.94,11.4,8.1,Male,0
2429-AYKKO,2019-01-23,2019-01,Starter,2-Year,19.85,72,0,0,0,0,0,0,0,0,Organic Search,245.96,1434.1,1843.41,7.49,12.4,Male,0
4822-LPTYJ,2019-01-23,2019-01,Business,2-Year,103.75,72,0,4,0,1,1,0,1,1,Content,119.79,7346.2,8382.91,69.98,1.2,Male,0
4024-CSNBY,2019-01-23,2019-01,Business,2-Year,94.25,72,0,4,1,1,1,1,0,0,Referral,388.57,6849.75,7791.53,20.05,4.1,Female,0
5965-GGPRW,2019-01-23,2019-01,Business,2-Year,105.25,72,0,4,1,0,1,0,1,1,Paid Search,548.59,7609.75,8661.45,15.79,5.2,Male,0
1480-BKXGA,2019-01-24,2019-01,Business,2-Year,116.05,72,0,6,1,1,1,1,1,1,Content,199.89,8404.9,9564.52,47.85,1.7,Male,1
8661-BOYNW,2019-01-24,2019-01,Business,2-Year,84.4,72,0,5,1,0,1,1,1,1,Organic Search,169.05,6096.45,6939.81,41.05,2.0,Female,0
3967-KXAPS,2019-01-24,2019-01,Business,2-Year,92.3,72,0,6,1,1,1,1,1,1,Partnerships,799.78,6719.9,7642.2,9.56,8.7,Male,0
7255-SSFBC,2019-01-24,2019-01,Business,2-Year,112.25,72,0,5,0,1,1,1,1,1,Partnerships,801.61,8041.65,9163.3,11.43,7.1,Male,0
2848-YXSMW,2019-01-24,2019-01,Starter,2-Year,19.4,72,0,0,0,0,0,0,0,0,Organic Search,173.96,1363.25,1763.28,10.14,9.0,Male,0
7921-BEPCI,2019-01-24,2019-01,Professional,2-Year,59.75,72,0,2,1,1,0,0,0,0,Paid Social,590.59,4265.0,4706.64,7.97,9.9,Female,0
5803-NQJZO,2019-01-24,2019-01,Professional,2-Year,67.8,72,0,4,1,1,1,1,0,0,Paid Social,408.48,4804.65,5305.79,12.99,6.0,Male,0
8915-NNTRC,2019-01-24,2019-01,Business,2-Year,107.7,72,0,5,1,1,0,1,1,1,Paid Search,497.83,7919.8,8995.98,18.07,4.6,Male,0
9286-BHDQG,2019-01-24,2019-01,Professional,2-Year,45.25,72,0,4,1,1,1,1,0,0,Paid Social,556.3,3139.8,3474.26,6.25,12.3,Male,0
4077-HWUYD,2019-01-24,2019-01,Business,2-Year,87.55,72,0,6,1,1,1,1,1,1,Partnerships,1049.03,6463.15,7337.98,7.0,12.0,Male,0
1266-NZYUI,2019-01-24,2019-01,Professional,2-Year,66.85,72,0,3,1,0,1,1,0,0,Partnerships,758.23,4758.8,5252.92,6.93,11.3,Female,0
2057-BOYKM,2019-01-24,2019-01,Business,2-Year,96.6,72,0,4,1,1,1,1,0,0,Organic Search,197.38,6827.5,7792.77,39.48,2.0,Female,1
1927-QEWMY,2019-01-24,2019-01,Starter,2-Year,20.5,72,0,0,0,0,0,0,0,0,Paid Search,503.03,1502.25,1924.96,3.83,24.5,Female,0
4376-KFVRS,2019-01-25,2019-01,Business,2-Year,114.05,72,0,6,1,1,1,1,1,1,Paid Social,488.34,8468.2,9607.83,19.67,4.3,Male,0
5360-XGYAZ,2019-01-25,2019-01,Professional,2-Year,65.65,72,0,6,1,1,1,1,1,1,Organic Search,232.15,4664.5,5149.75,22.18,3.5,Male,0
0266-GMEAO,2019-01-25,2019-01,Business,2-Year,114.3,72,0,6,1,1,1,1,1,1,Organic Search,213.28,8058.55,9200.68,43.14,1.9,Male,0
3133-PZNSR,2019-01-25,2019-01,Business,2-Year,97.75,72,0,4,1,1,0,1,0,1,Paid Search,522.1,6991.6,7968.36,15.26,5.3,Male,0
3892-NXAZG,2019-01-25,2019-01,Business,2-Year,114.05,72,0,6,1,1,1,1,1,1,Content,205.17,8289.2,9428.83,45.96,1.8,Male,0
7030-FZTFM,2019-01-25,2019-01,Business,2-Year,110.9,72,0,5,0,1,1,1,1,1,Paid Search,470.83,7922.75,9030.91,19.18,4.2,Male,0
9351-HXDMR,2019-01-25,2019-01,Business,2-Year,110.9,72,0,5,1,0,1,1,1,1,Referral,485.42,8240.85,9349.01,19.26,4.4,Male,0
6384-VMJHP,2019-01-25,2019-01,Professional,2-Year,73.0,72,0,5,1,1,1,1,0,1,Paid Search,589.34,5265.2,5804.77,9.85,8.1,Female,0
7408-OFWXJ,2019-01-25,2019-01,Business,2-Year,89.8,72,0,6,1,1,1,1,1,1,Paid Social,743.04,6510.45,7407.77,9.97,8.3,Female,0
3518-FSTWG,2019-01-25,2019-01,Business,2-Year,109.55,72,0,5,1,1,1,0,1,1,Referral,326.56,7920.7,9015.37,27.61,3.0,Male,1
7722-VJRQD,2019-01-25,2019-01,Professional,2-Year,60.95,72,0,5,1,0,1,1,1,1,Organic Search,149.86,4549.05,4999.56,33.36,2.5,Male,0
4670-TABXH,2019-01-25,2019-01,Business,2-Year,109.75,72,0,5,0,1,1,1,1,1,Partnerships,802.63,7758.9,8855.57,11.03,7.3,Male,0
7301-ABVAD,2019-01-25,2019-01,Business,2-Year,86.6,72,0,5,0,1,1,1,1,1,Organic Search,189.73,6350.5,7215.84,38.03,2.2,Female,0
7860-KSUGX,2019-01-25,2019-01,Professional,2-Year,64.45,72,0,3,1,1,1,0,0,0,Paid Social,844.22,4720.0,5196.38,6.16,13.1,Male,0
8823-RLPWL,2019-01-25,2019-01,Business,2-Year,110.65,72,0,5,1,1,1,0,1,1,Organic Search,224.95,8065.65,9171.31,40.77,2.0,Female,0
0270-THENM,2019-01-25,2019-01,Professional,2-Year,69.85,72,0,4,1,1,1,1,0,0,Organic Search,205.42,5102.35,5618.64,27.35,2.9,Male,0
